Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
Croatia,2017,59,63031,30601,32430,"1,5","1,5","1,5","94,4"
Croatia,2017,60,65011,31575,33436,"1,5","1,5","1,5","94,4"
Croatia,2017,61,65796,32093,33703,"1,5","1,6","1,5","95,2"
Croatia,2017,62,66487,32632,33855,"1,5","1,6","1,5","96,4"
Croatia,2017,63,63067,30949,32118,"1,5","1,5","1,4","96,4"
Croatia,2017,64,64008,31121,32887,"1,5","1,5","1,5","94,6"
Croatia,2017,65,58337,28496,29841,"1,4","1,4","1,3","95,5"
Croatia,2017,66,58083,28391,29692,"1,4","1,4","1,3","95,6"
Croatia,2017,67,58085,28314,29771,"1,4","1,4","1,3","95,1"
Croatia,2017,68,52882,25441,27441,"1,2","1,2","1,2","92,7"
Croatia,2017,69,47477,22618,24859,"1,1","1,1","1,1",91
Croatia,2017,70,45333,21116,24217,"1,1",1,"1,1","87,2"
Croatia,2017,71,31578,14211,17367,"0,7","0,7","0,8","81,8"
Croatia,2017,72,27535,11949,15586,"0,6","0,6","0,7","76,7"
Croatia,2017,73,29073,12173,16900,"0,7","0,6","0,8",72
Croatia,2017,74,31107,12729,18378,"0,7","0,6","0,8","69,3"
Croatia,2017,75,31581,12676,18905,"0,7","0,6","0,9","67,1"
Croatia,2017,76,31136,12382,18754,"0,7","0,6","0,8",66
Croatia,2017,77,30911,11928,18983,"0,7","0,6","0,9","62,8"
Croatia,2017,78,29729,11066,18663,"0,7","0,5","0,8","59,3"
Croatia,2017,79,28990,10546,18444,"0,7","0,5","0,8","57,2"
Croatia,2017,80,28074,9930,18144,"0,7","0,5","0,8","54,7"
Croatia,2017,81,26207,9177,17030,"0,6","0,4","0,8","53,9"
Croatia,2017,82,24997,8565,16432,"0,6","0,4","0,7","52,1"
Croatia,2017,83,24104,8099,16005,"0,6","0,4","0,7","50,6"
Croatia,2017,84,22282,7156,15126,"0,5","0,3","0,7","47,3"
Croatia,2017,85-89,76482,20088,56394,"1,8",1,"2,5","35,6"
Croatia,2017,90-94,28259,3091,25168,"0,7","0,1","1,1","12,3"
Croatia,2017,95-99,5814,248,5566,"0,1",0,"0,3","4,5"
Croatia,2017,100+,673,16,657,0,0,0,"2,4"
Croatia,2018,Total,4270480,2059514,2210966,100,100,100,"93,1"
Croatia,2018,0,37528,19329,18199,"0,9","0,9","0,8","106,2"
Croatia,2018,1,37975,19563,18412,"0,9","0,9","0,8","106,3"
Croatia,2018,2,38466,19819,18647,"0,9",1,"0,8","106,3"
Croatia,2018,3,38918,20053,18865,"0,9",1,"0,9","106,3"
Croatia,2018,4,39308,20338,18970,"0,9",1,"0,9","107,2"
Croatia,2018,5,40348,20961,19387,"0,9",1,"0,9","108,1"
Croatia,2018,6,40904,21146,19758,1,1,"0,9",107
Croatia,2018,7,41602,21462,20140,1,1,"0,9","106,6"
Croatia,2018,8,43157,22241,20916,1,"1,1","0,9","106,3"
Croatia,2018,9,43307,22248,21059,1,"1,1",1,"105,6"
Croatia,2018,10,41993,21552,20441,1,1,"0,9","105,4"
Croatia,2018,11,40947,21096,19851,1,1,"0,9","106,3"
Croatia,2018,12,41397,21322,20075,1,1,"0,9","106,2"
Croatia,2018,13,41036,21128,19908,1,1,"0,9","106,1"
Croatia,2018,14,39850,20547,19303,"0,9",1,"0,9","106,4"
Croatia,2018,15,39829,20439,19390,"0,9",1,"0,9","105,4"
Croatia,2018,16,40619,20832,19787,1,1,"0,9","105,3"
Croatia,2018,17,43063,22143,20920,1,"1,1","0,9","105,8"
Croatia,2018,18,45350,23336,22014,"1,1","1,1",1,106
Croatia,2018,19,47034,24106,22928,"1,1","1,2",1,"105,1"
Croatia,2018,20,52003,26597,25406,"1,2","1,3","1,1","104,7"
Croatia,2018,21,54910,28211,26699,"1,3","1,4","1,2","105,7"
Croatia,2018,22,52580,26987,25593,"1,2","1,3","1,2","105,4"
Croatia,2018,23,49348,25089,24259,"1,2","1,2","1,1","103,4"
Croatia,2018,24,48722,24865,23857,"1,1","1,2","1,1","104,2"
Croatia,2018,25,48124,24724,23400,"1,1","1,2","1,1","105,7"
Croatia,2018,26,48910,25059,23851,"1,1","1,2","1,1","105,1"
Croatia,2018,27,52312,26557,25755,"1,2","1,3","1,2","103,1"
Croatia,2018,28,52178,26474,25704,"1,2","1,3","1,2",103
Croatia,2018,29,52902,26808,26094,"1,2","1,3","1,2","102,7"
Croatia,2018,30,55057,27812,27245,"1,3","1,4","1,2","102,1"
Croatia,2018,31,55397,27992,27405,"1,3","1,4","1,2","102,1"
Croatia,2018,32,56886,28774,28112,"1,3","1,4","1,3","102,4"
Croatia,2018,33,59920,30346,29574,"1,4","1,5","1,3","102,6"
Croatia,2018,34,60861,30771,30090,"1,4","1,5","1,4","102,3"
Croatia,2018,35,61367,31083,30284,"1,4","1,5","1,4","102,6"
Croatia,2018,36,62017,31394,30623,"1,5","1,5","1,4","102,5"
Croatia,2018,37,62837,31618,31219,"1,5","1,5","1,4","101,3"
Croatia,2018,38,63579,31986,31593,"1,5","1,6","1,4","101,2"
Croatia,2018,39,62554,31226,31328,"1,5","1,5","1,4","99,7"
Croatia,2018,40,61525,30652,30873,"1,4","1,5","1,4","99,3"
Croatia,2018,41,59881,29823,30058,"1,4","1,4","1,4","99,2"
Croatia,2018,42,59315,29576,29739,"1,4","1,4","1,3","99,5"
Croatia,2018,43,59264,29707,29557,"1,4","1,4","1,3","100,5"
Croatia,2018,44,58164,28921,29243,"1,4","1,4","1,3","98,9"
Croatia,2018,45,57543,28616,28927,"1,3","1,4","1,3","98,9"
Croatia,2018,46,57118,28506,28612,"1,3","1,4","1,3","99,6"
Croatia,2018,47,53989,26862,27127,"1,3","1,3","1,2",99
Croatia,2018,48,53125,26357,26768,"1,2","1,3","1,2","98,5"
Croatia,2018,49,53414,26394,27020,"1,3","1,3","1,2","97,7"
Croatia,2018,50,55090,27104,27986,"1,3","1,3","1,3","96,8"
Croatia,2018,51,57617,28180,29437,"1,3","1,4","1,3","95,7"
Croatia,2018,52,59083,28848,30235,"1,4","1,4","1,4","95,4"
Croatia,2018,53,57340,27989,29351,"1,3","1,4","1,3","95,4"
Croatia,2018,54,57111,27866,29245,"1,3","1,4","1,3","95,3"
Croatia,2018,55,58697,28495,30202,"1,4","1,4","1,4","94,3"
Croatia,2018,56,60371,29211,31160,"1,4","1,4","1,4","93,7"
Croatia,2018,57,61213,29640,31573,"1,4","1,4","1,4","93,9"
Croatia,2018,58,62512,30437,32075,"1,5","1,5","1,5","94,9"
Croatia,2018,59,62607,30396,32211,"1,5","1,5","1,5","94,4"
Croatia,2018,60,62493,30265,32228,"1,5","1,5","1,5","93,9"
Croatia,2018,61,64410,31207,33203,"1,5","1,5","1,5",94
Croatia,2018,62,65142,31690,33452,"1,5","1,5","1,5","94,7"
Croatia,2018,63,65795,32202,33593,"1,5","1,6","1,5","95,9"
Croatia,2018,64,62357,30511,31846,"1,5","1,5","1,4","95,8"
Croatia,2018,65,63060,30537,32523,"1,5","1,5","1,5","93,9"
Croatia,2018,66,57215,27806,29409,"1,3","1,4","1,3","94,5"
Croatia,2018,67,56891,27664,29227,"1,3","1,3","1,3","94,7"
Croatia,2018,68,56865,27569,29296,"1,3","1,3","1,3","94,1"
Croatia,2018,69,51681,24723,26958,"1,2","1,2","1,2","91,7"
Croatia,2018,70,46177,21824,24353,"1,1","1,1","1,1","89,6"
Croatia,2018,71,43854,20209,23645,1,1,"1,1","85,5"
Croatia,2018,72,30471,13556,16915,"0,7","0,7","0,8","80,1"
Croatia,2018,73,26561,11389,15172,"0,6","0,6","0,7","75,1"
Croatia,2018,74,27961,11556,16405,"0,7","0,6","0,7","70,4"
Croatia,2018,75,29786,12020,17766,"0,7","0,6","0,8","67,7"
Croatia,2018,76,30079,11896,18183,"0,7","0,6","0,8","65,4"
Croatia,2018,77,29523,11558,17965,"0,7","0,6","0,8","64,3"
Croatia,2018,78,29294,11124,18170,"0,7","0,5","0,8","61,2"
Croatia,2018,79,28050,10262,17788,"0,7","0,5","0,8","57,7"
Croatia,2018,80,27415,9819,17596,"0,6","0,5","0,8","55,8"
Croatia,2018,81,26667,9315,17352,"0,6","0,5","0,8","53,7"
Croatia,2018,82,24776,8560,16216,"0,6","0,4","0,7","52,8"
Croatia,2018,83,23567,7956,15611,"0,6","0,4","0,7",51
Croatia,2018,84,22660,7492,15168,"0,5","0,4","0,7","49,4"
Croatia,2018,85-89,79398,21129,58269,"1,9",1,"2,6","36,3"
Croatia,2018,90-94,30453,3751,26702,"0,7","0,2","1,2",14
Croatia,2018,95-99,7123,296,6827,"0,2",0,"0,3","4,3"
Croatia,2018,100+,682,14,668,0,0,0,"2,1"
Croatia,2019,Total,4248989,2049294,2199695,100,100,100,"93,2"
Croatia,2019,0,37136,19127,18009,"0,9","0,9","0,8","106,2"
Croatia,2019,1,37493,19314,18179,"0,9","0,9","0,8","106,2"
Croatia,2019,2,37956,19554,18402,"0,9",1,"0,8","106,3"
Croatia,2019,3,38454,19814,18640,"0,9",1,"0,8","106,3"
Croatia,2019,4,38909,20050,18859,"0,9",1,"0,9","106,3"
Croatia,2019,5,39275,20322,18953,"0,9",1,"0,9","107,2"
Croatia,2019,6,40282,20929,19353,"0,9",1,"0,9","108,1"
Croatia,2019,7,40839,21114,19725,1,1,"0,9",107
Croatia,2019,8,41536,21429,20107,1,1,"0,9","106,6"
Croatia,2019,9,43090,22209,20881,1,"1,1","0,9","106,4"
Croatia,2019,10,43248,22219,21029,1,"1,1",1,"105,7"
Croatia,2019,11,41944,21528,20416,1,"1,1","0,9","105,4"
Croatia,2019,12,40897,21071,19826,1,1,"0,9","106,3"
Croatia,2019,13,41347,21297,20050,1,1,"0,9","106,2"
Croatia,2019,14,40982,21101,19881,1,1,"0,9","106,1"
Croatia,2019,15,39808,20527,19281,"0,9",1,"0,9","106,5"
Croatia,2019,16,39797,20424,19373,"0,9",1,"0,9","105,4"
Croatia,2019,17,40579,20812,19767,1,1,"0,9","105,3"
Croatia,2019,18,43023,22122,20901,1,"1,1",1,"105,8"
Croatia,2019,19,45303,23309,21994,"1,1","1,1",1,106
Croatia,2019,20,46969,24065,22904,"1,1","1,2",1,"105,1"
Croatia,2019,21,51914,26538,25376,"1,2","1,3","1,2","104,6"
Croatia,2019,22,54813,28144,26669,"1,3","1,4","1,2","105,5"
Croatia,2019,23,52486,26923,25563,"1,2","1,3","1,2","105,3"
Croatia,2019,24,49255,25027,24228,"1,2","1,2","1,1","103,3"
Croatia,2019,25,48584,24777,23807,"1,1","1,2","1,1","104,1"
Croatia,2019,26,47930,24606,23324,"1,1","1,2","1,1","105,5"
Croatia,2019,27,48715,24941,23774,"1,1","1,2","1,1","104,9"
Croatia,2019,28,52116,26439,25677,"1,2","1,3","1,2",103
Croatia,2019,29,51980,26354,25626,"1,2","1,3","1,2","102,8"
Croatia,2019,30,52697,26682,26015,"1,2","1,3","1,2","102,6"
Croatia,2019,31,54840,27677,27163,"1,3","1,4","1,2","101,9"
Croatia,2019,32,55179,27856,27323,"1,3","1,4","1,2",102
Croatia,2019,33,56666,28636,28030,"1,3","1,4","1,3","102,2"
Croatia,2019,34,59695,30206,29489,"1,4","1,5","1,3","102,4"
Croatia,2019,35,60619,30622,29997,"1,4","1,5","1,4","102,1"
Croatia,2019,36,61115,30928,30187,"1,4","1,5","1,4","102,5"
Croatia,2019,37,61759,31238,30521,"1,5","1,5","1,4","102,3"
Croatia,2019,38,62575,31459,31116,"1,5","1,5","1,4","101,1"
Croatia,2019,39,63311,31825,31486,"1,5","1,6","1,4","101,1"
Croatia,2019,40,62263,31050,31213,"1,5","1,5","1,4","99,5"
Croatia,2019,41,61212,30462,30750,"1,4","1,5","1,4","99,1"
Croatia,2019,42,59564,29634,29930,"1,4","1,4","1,4",99
Croatia,2019,43,58997,29385,29612,"1,4","1,4","1,3","99,2"
Croatia,2019,44,58925,29503,29422,"1,4","1,4","1,3","100,3"
Croatia,2019,45,57820,28712,29108,"1,4","1,4","1,3","98,6"
Croatia,2019,46,57187,28397,28790,"1,3","1,4","1,3","98,6"
Croatia,2019,47,56738,28272,28466,"1,3","1,4","1,3","99,3"
Croatia,2019,48,53621,26635,26986,"1,3","1,3","1,2","98,7"
Croatia,2019,49,52747,26123,26624,"1,2","1,3","1,2","98,1"
Croatia,2019,50,53021,26149,26872,"1,2","1,3","1,2","97,3"
Croatia,2019,51,54673,26843,27830,"1,3","1,3","1,3","96,5"
Croatia,2019,52,57166,27898,29268,"1,3","1,4","1,3","95,3"
Croatia,2019,53,58621,28556,30065,"1,4","1,4","1,4",95
Croatia,2019,54,56859,27687,29172,"1,3","1,4","1,3","94,9"
Croatia,2019,55,56679,27594,29085,"1,3","1,3","1,3","94,9"
Croatia,2019,56,58322,28258,30064,"1,4","1,4","1,4",94
Croatia,2019,57,59959,28951,31008,"1,4","1,4","1,4","93,4"
Croatia,2019,58,60779,29364,31415,"1,4","1,4","1,4","93,5"
Croatia,2019,59,62037,30134,31903,"1,5","1,5","1,5","94,5"
Croatia,2019,60,62088,30072,32016,"1,5","1,5","1,5","93,9"
Croatia,2019,61,61928,29918,32010,"1,5","1,5","1,5","93,5"
Croatia,2019,62,63784,30822,32962,"1,5","1,5","1,5","93,5"
Croatia,2019,63,64479,31279,33200,"1,5","1,5","1,5","94,2"
Croatia,2019,64,65075,31757,33318,"1,5","1,5","1,5","95,3"
Croatia,2019,65,61447,29947,31500,"1,4","1,5","1,4","95,1"
Croatia,2019,66,61880,29814,32066,"1,5","1,5","1,5",93
Croatia,2019,67,56067,27107,28960,"1,3","1,3","1,3","93,6"
Croatia,2019,68,55719,26949,28770,"1,3","1,3","1,3","93,7"
Croatia,2019,69,55600,26806,28794,"1,3","1,3","1,3","93,1"
Croatia,2019,70,50294,23873,26421,"1,2","1,2","1,2","90,4"
Croatia,2019,71,44694,20905,23789,"1,1",1,"1,1","87,9"
Croatia,2019,72,42345,19301,23044,1,"0,9",1,"83,8"
Croatia,2019,73,29409,12934,16475,"0,7","0,6","0,7","78,5"
Croatia,2019,74,25557,10822,14735,"0,6","0,5","0,7","73,4"
Croatia,2019,75,26788,10921,15867,"0,6","0,5","0,7","68,8"
Croatia,2019,76,28391,11292,17099,"0,7","0,6","0,8",66
Croatia,2019,77,28546,11116,17430,"0,7","0,5","0,8","63,8"
Croatia,2019,78,27997,10789,17208,"0,7","0,5","0,8","62,7"
Croatia,2019,79,27656,10326,17330,"0,7","0,5","0,8","59,6"
Croatia,2019,80,26545,9563,16982,"0,6","0,5","0,8","56,3"
Croatia,2019,81,26051,9215,16836,"0,6","0,4","0,8","54,7"
Croatia,2019,82,25223,8693,16530,"0,6","0,4","0,8","52,6"
Croatia,2019,83,23369,7956,15413,"0,5","0,4","0,7","51,6"
Croatia,2019,84,22165,7363,14802,"0,5","0,4","0,7","49,7"
Croatia,2019,85-89,81590,22075,59515,"1,9","1,1","2,7","37,1"
Croatia,2019,90-94,32734,4482,28252,"0,8","0,2","1,3","15,9"
Croatia,2019,95-99,8447,359,8088,"0,2",0,"0,4","4,4"
Croatia,2019,100+,815,16,799,0,0,0,2
Croatia,2020,Total,4227746,2039258,2188488,100,100,100,"93,2"
Croatia,2020,0,36805,18956,17849,"0,9","0,9","0,8","106,2"
Croatia,2020,1,37102,19112,17990,"0,9","0,9","0,8","106,2"
Croatia,2020,2,37475,19306,18169,"0,9","0,9","0,8","106,3"
Croatia,2020,3,37945,19549,18396,"0,9",1,"0,8","106,3"
Croatia,2020,4,38444,19810,18634,"0,9",1,"0,9","106,3"
Croatia,2020,5,38880,20036,18844,"0,9",1,"0,9","106,3"
Croatia,2020,6,39220,20296,18924,"0,9",1,"0,9","107,3"
Croatia,2020,7,40227,20902,19325,1,1,"0,9","108,2"
Croatia,2020,8,40785,21087,19698,1,1,"0,9","107,1"
Croatia,2020,9,41479,21401,20078,1,1,"0,9","106,6"
Croatia,2020,10,43041,22185,20856,1,"1,1",1,"106,4"
Croatia,2020,11,43205,22198,21007,1,"1,1",1,"105,7"
Croatia,2020,12,41902,21507,20395,1,"1,1","0,9","105,5"
Croatia,2020,13,40854,21050,19804,1,1,"0,9","106,3"
Croatia,2020,14,41300,21273,20027,1,1,"0,9","106,2"
Croatia,2020,15,40944,21083,19861,1,1,"0,9","106,2"
Croatia,2020,16,39778,20512,19266,"0,9",1,"0,9","106,5"
Croatia,2020,17,39762,20406,19356,"0,9",1,"0,9","105,4"
Croatia,2020,18,40542,20792,19750,1,1,"0,9","105,3"
Croatia,2020,19,42980,22097,20883,1,"1,1",1,"105,8"
Croatia,2020,20,45245,23272,21973,"1,1","1,1",1,"105,9"
Croatia,2020,21,46894,24015,22879,"1,1","1,2",1,105
Croatia,2020,22,51828,26479,25349,"1,2","1,3","1,2","104,5"
Croatia,2020,23,54725,28083,26642,"1,3","1,4","1,2","105,4"
Croatia,2020,24,52399,26863,25536,"1,2","1,3","1,2","105,2"
Croatia,2020,25,49132,24949,24183,"1,2","1,2","1,1","103,2"
Croatia,2020,26,48416,24674,23742,"1,1","1,2","1,1","103,9"
Croatia,2020,27,47764,24505,23259,"1,1","1,2","1,1","105,4"
Croatia,2020,28,48548,24840,23708,"1,1","1,2","1,1","104,8"
Croatia,2020,29,51945,26335,25610,"1,2","1,3","1,2","102,8"
Croatia,2020,30,51804,26246,25558,"1,2","1,3","1,2","102,7"
Croatia,2020,31,52511,26566,25945,"1,2","1,3","1,2","102,4"
Croatia,2020,32,54652,27559,27093,"1,3","1,4","1,2","101,7"
Croatia,2020,33,54989,27737,27252,"1,3","1,4","1,2","101,8"
Croatia,2020,34,56472,28516,27956,"1,3","1,4","1,3",102
Croatia,2020,35,59485,30076,29409,"1,4","1,5","1,3","102,3"
Croatia,2020,36,60396,30485,29911,"1,4","1,5","1,4","101,9"
Croatia,2020,37,60886,30789,30097,"1,4","1,5","1,4","102,3"
Croatia,2020,38,61529,31098,30431,"1,5","1,5","1,4","102,2"
Croatia,2020,39,62337,31316,31021,"1,5","1,5","1,4",101
Croatia,2020,40,63046,31664,31382,"1,5","1,6","1,4","100,9"
Croatia,2020,41,61978,30877,31101,"1,5","1,5","1,4","99,3"
Croatia,2020,42,60921,30288,30633,"1,4","1,5","1,4","98,9"
Croatia,2020,43,59273,29459,29814,"1,4","1,4","1,4","98,8"
Croatia,2020,44,58690,29201,29489,"1,4","1,4","1,3",99
Croatia,2020,45,58604,29307,29297,"1,4","1,4","1,3",100
Croatia,2020,46,57488,28508,28980,"1,4","1,4","1,3","98,4"
Croatia,2020,47,56835,28181,28654,"1,3","1,4","1,3","98,3"
Croatia,2020,48,56384,28053,28331,"1,3","1,4","1,3",99
Croatia,2020,49,53265,26414,26851,"1,3","1,3","1,2","98,4"
Croatia,2020,50,52383,25896,26487,"1,2","1,3","1,2","97,8"
Croatia,2020,51,52638,25910,26728,"1,2","1,3","1,2","96,9"
Croatia,2020,52,54265,26587,27678,"1,3","1,3","1,3","96,1"
Croatia,2020,53,56738,27629,29109,"1,3","1,4","1,3","94,9"
Croatia,2020,54,58157,28265,29892,"1,4","1,4","1,4","94,6"
Croatia,2020,55,56450,27430,29020,"1,3","1,3","1,3","94,5"
Croatia,2020,56,56329,27373,28956,"1,3","1,3","1,3","94,5"
Croatia,2020,57,57937,28015,29922,"1,4","1,4","1,4","93,6"
Croatia,2020,58,59548,28690,30858,"1,4","1,4","1,4",93
Croatia,2020,59,60332,29081,31251,"1,4","1,4","1,4","93,1"
Croatia,2020,60,61538,29821,31717,"1,5","1,5","1,4",94
Croatia,2020,61,61541,29735,31806,"1,5","1,5","1,5","93,5"
Croatia,2020,62,61339,29555,31784,"1,5","1,4","1,5",93
Croatia,2020,63,63148,30429,32719,"1,5","1,5","1,5",93
Croatia,2020,64,63789,30853,32936,"1,5","1,5","1,5","93,7"
Croatia,2020,65,64149,31183,32966,"1,5","1,5","1,5","94,6"
Croatia,2020,66,60320,29252,31068,"1,4","1,4","1,4","94,2"
Croatia,2020,67,60669,29080,31589,"1,4","1,4","1,4","92,1"
Croatia,2020,68,54937,26419,28518,"1,3","1,3","1,3","92,6"
Croatia,2020,69,54502,26215,28287,"1,3","1,3","1,3","92,7"
Croatia,2020,70,54136,25903,28233,"1,3","1,3","1,3","91,7"
Croatia,2020,71,48708,22887,25821,"1,2","1,1","1,2","88,6"
Croatia,2020,72,43181,19984,23197,1,1,"1,1","86,1"
Croatia,2020,73,40893,18436,22457,1,"0,9",1,"82,1"
Croatia,2020,74,28313,12303,16010,"0,7","0,6","0,7","76,8"
Croatia,2020,75,24496,10237,14259,"0,6","0,5","0,7","71,8"
Croatia,2020,76,25550,10269,15281,"0,6","0,5","0,7","67,2"
Croatia,2020,77,26966,10563,16403,"0,6","0,5","0,7","64,4"
Croatia,2020,78,27092,10386,16706,"0,6","0,5","0,8","62,2"
Croatia,2020,79,26451,10025,16426,"0,6","0,5","0,8",61
Croatia,2020,80,26184,9630,16554,"0,6","0,5","0,8","58,2"
Croatia,2020,81,25235,8980,16255,"0,6","0,4","0,7","55,2"
Croatia,2020,82,24652,8604,16048,"0,6","0,4","0,7","53,6"
Croatia,2020,83,23802,8083,15719,"0,6","0,4","0,7","51,4"
Croatia,2020,84,21987,7367,14620,"0,5","0,4","0,7","50,4"
Croatia,2020,85-89,82485,22606,59879,2,"1,1","2,7","37,8"
Croatia,2020,90-94,34997,5207,29790,"0,8","0,3","1,4","17,5"
Croatia,2020,95-99,9633,434,9199,"0,2",0,"0,4","4,7"
Croatia,2020,100+,1165,23,1142,0,0,"0,1",2
Croatia,2021,Total,4206791,2029431,2177360,100,100,100,"93,2"
Croatia,2021,0,36488,18792,17696,"0,9","0,9","0,8","106,2"
Croatia,2021,1,36772,18941,17831,"0,9","0,9","0,8","106,2"
Croatia,2021,2,37084,19104,17980,"0,9","0,9","0,8","106,3"
Croatia,2021,3,37464,19301,18163,"0,9",1,"0,8","106,3"
Croatia,2021,4,37934,19544,18390,"0,9",1,"0,8","106,3"
Croatia,2021,5,38421,19799,18622,"0,9",1,"0,9","106,3"
Croatia,2021,6,38836,20015,18821,"0,9",1,"0,9","106,3"
Croatia,2021,7,39175,20274,18901,"0,9",1,"0,9","107,3"
Croatia,2021,8,40182,20880,19302,1,1,"0,9","108,2"
Croatia,2021,9,40741,21066,19675,1,1,"0,9","107,1"
Croatia,2021,10,41438,21380,20058,1,"1,1","0,9","106,6"
Croatia,2021,11,43006,22168,20838,1,"1,1",1,"106,4"
Croatia,2021,12,43170,22181,20989,1,"1,1",1,"105,7"
Croatia,2021,13,41866,21489,20377,1,"1,1","0,9","105,5"
Croatia,2021,14,40816,21031,19785,1,1,"0,9","106,3"
Croatia,2021,15,41266,21256,20010,1,1,"0,9","106,2"
Croatia,2021,16,40915,21068,19847,1,1,"0,9","106,2"
Croatia,2021,17,39745,20494,19251,"0,9",1,"0,9","106,5"
Croatia,2021,18,39729,20388,19341,"0,9",1,"0,9","105,4"
Croatia,2021,19,40504,20769,19735,1,1,"0,9","105,2"
Croatia,2021,20,42928,22064,20864,1,"1,1",1,"105,8"
Croatia,2021,21,45179,23227,21952,"1,1","1,1",1,"105,8"
Croatia,2021,22,46822,23965,22857,"1,1","1,2",1,"104,8"
Croatia,2021,23,51751,26426,25325,"1,2","1,3","1,2","104,3"
Croatia,2021,24,54644,28027,26617,"1,3","1,4","1,2","105,3"
Croatia,2021,25,52291,26793,25498,"1,2","1,3","1,2","105,1"
Croatia,2021,26,48989,24861,24128,"1,2","1,2","1,1",103
Croatia,2021,27,48276,24588,23688,"1,1","1,2","1,1","103,8"
Croatia,2021,28,47624,24419,23205,"1,1","1,2","1,1","105,2"
Croatia,2021,29,48408,24755,23653,"1,2","1,2","1,1","104,7"
Croatia,2021,30,51795,26242,25553,"1,2","1,3","1,2","102,7"
Croatia,2021,31,51648,26149,25499,"1,2","1,3","1,2","102,5"
Croatia,2021,32,52353,26467,25886,"1,2","1,3","1,2","102,2"
Croatia,2021,33,54491,27458,27033,"1,3","1,4","1,2","101,6"
Croatia,2021,34,54826,27636,27190,"1,3","1,4","1,2","101,6"
Croatia,2021,35,56296,28407,27889,"1,3","1,4","1,3","101,9"
Croatia,2021,36,59292,29957,29335,"1,4","1,5","1,3","102,1"
Croatia,2021,37,60196,30364,29832,"1,4","1,5","1,4","101,8"
Croatia,2021,38,60685,30667,30018,"1,4","1,5","1,4","102,2"
Croatia,2021,39,61321,30972,30349,"1,5","1,5","1,4","102,1"
Croatia,2021,40,62104,31175,30929,"1,5","1,5","1,4","100,8"
Croatia,2021,41,62787,31505,31282,"1,5","1,6","1,4","100,7"
Croatia,2021,42,61713,30718,30995,"1,5","1,5","1,4","99,1"
Croatia,2021,43,60655,30128,30527,"1,4","1,5","1,4","98,7"
Croatia,2021,44,58994,29292,29702,"1,4","1,4","1,4","98,6"
Croatia,2021,45,58397,29022,29375,"1,4","1,4","1,3","98,8"
Croatia,2021,46,58295,29117,29178,"1,4","1,4","1,3","99,8"
Croatia,2021,47,57160,28307,28853,"1,4","1,4","1,3","98,1"
Croatia,2021,48,56506,27977,28529,"1,3","1,4","1,3","98,1"
Croatia,2021,49,56041,27840,28201,"1,3","1,4","1,3","98,7"
Croatia,2021,50,52921,26200,26721,"1,3","1,3","1,2","98,1"
Croatia,2021,51,52029,25675,26354,"1,2","1,3","1,2","97,4"
Croatia,2021,52,52265,25676,26589,"1,2","1,3","1,2","96,6"
Croatia,2021,53,53878,26344,27534,"1,3","1,3","1,3","95,7"
Croatia,2021,54,56310,27361,28949,"1,3","1,3","1,3","94,5"
Croatia,2021,55,57760,28017,29743,"1,4","1,4","1,4","94,2"
Croatia,2021,56,56116,27219,28897,"1,3","1,3","1,3","94,2"
Croatia,2021,57,55972,27147,28825,"1,3","1,3","1,3","94,2"
Croatia,2021,58,57553,27772,29781,"1,4","1,4","1,4","93,3"
Croatia,2021,59,59123,28421,30702,"1,4","1,4","1,4","92,6"
Croatia,2021,60,59862,28787,31075,"1,4","1,4","1,4","92,6"
Croatia,2021,61,61009,29494,31515,"1,5","1,5","1,4","93,6"
Croatia,2021,62,60970,29381,31589,"1,4","1,4","1,5",93
Croatia,2021,63,60742,29186,31556,"1,4","1,4","1,4","92,5"
Croatia,2021,64,62486,30021,32465,"1,5","1,5","1,5","92,5"
Croatia,2021,65,62901,30305,32596,"1,5","1,5","1,5",93
Croatia,2021,66,62999,30474,32525,"1,5","1,5","1,5","93,7"
Croatia,2021,67,59162,28545,30617,"1,4","1,4","1,4","93,2"
Croatia,2021,68,59475,28357,31118,"1,4","1,4","1,4","91,1"
Croatia,2021,69,53762,25712,28050,"1,3","1,3","1,3","91,7"
Croatia,2021,70,53092,25346,27746,"1,3","1,2","1,3","91,4"
Croatia,2021,71,52458,24855,27603,"1,2","1,2","1,3",90
Croatia,2021,72,47086,21896,25190,"1,1","1,1","1,2","86,9"
Croatia,2021,73,41720,19103,22617,1,"0,9",1,"84,5"
Croatia,2021,74,39391,17556,21835,"0,9","0,9",1,"80,4"
Croatia,2021,75,27152,11650,15502,"0,6","0,6","0,7","75,2"
Croatia,2021,76,23375,9634,13741,"0,6","0,5","0,6","70,1"
Croatia,2021,77,24284,9615,14669,"0,6","0,5","0,7","65,5"
Croatia,2021,78,25612,9880,15732,"0,6","0,5","0,7","62,8"
Croatia,2021,79,25615,9659,15956,"0,6","0,5","0,7","60,5"
Croatia,2021,80,25058,9357,15701,"0,6","0,5","0,7","59,6"
Croatia,2021,81,24900,9047,15853,"0,6","0,4","0,7","57,1"
Croatia,2021,82,23888,8388,15500,"0,6","0,4","0,7","54,1"
Croatia,2021,83,23273,8005,15268,"0,6","0,4","0,7","52,4"
